GEOID,coniferPct,ripariaPct,hardwooPct,coniHarPct,devPct,sumCarPeKm,pct_nonWhi,categ
371830512002,0,0,0,0.219,99.352,5.727,8.944,Majority white
371830511023,0.113,0,0.675,0,99.033,1.788,55.816,Majority white
371830544041,12.783,7.818,4.883,4.176,49.201,24.898,40.139,Majority white
371830535063,0,0,3.596,0.763,94.871,48.928,11.311,Majority white
371830528012,3.972,3.31,7.188,9.678,65.637,35.039,27.794,Majority white
371830529031,10.279,3.296,16.351,10.041,36.508,39.232,12.675,Majority white
370670019022,0,0,0.202,0.202,98.404,21.403,13.66,Majority white
370670034022,3.443,0.81,16.858,2.581,51.984,18.254,17.945,Majority white
370670040051,0.3,0.075,2.779,1.727,91.091,29.346,8.386,Majority white
370670039042,0,0.05,1.358,0,98.458,26.712,36.786,Majority white
370670038053,0,0,0.884,0.068,99.128,21.59,49.899,Majority white
370670038054,0,0,4.025,1.05,93.451,22.604,42.415,Majority white
370670038061,0.919,0.208,23.717,2.312,69.818,43.044,27.786,Majority white
370670020021,0,0,0.204,0,100.024,29.695,58.56,Majority white
370670021001,0,0,0,0,100.104,15.79,19.783,Majority white
370670025011,0,0,0,0,99.478,48.934,2.358,Majority white
371830524043,0,0,0,0,99.886,36.151,17.91,Majority white
371830524042,0.198,0,0.198,1.984,97.632,37.968,51.168,Majority white
371830503001,0.389,0,0,0,97.529,9.743,6.967,Majority white
371830510001,0,0,0,0,99.891,0.884,19.003,Majority white
371830521013,1.22,0,4.133,3.388,90.393,25.395,90.422,Majority Minority
371830531111,3.185,4.166,5.911,9.401,69.081,41.289,11.724,Majority white
371830531112,2.948,0.204,6.522,8.002,64.823,26.755,23.238,Majority white
371830530061,0.425,0,3.593,11.76,79.214,31.457,6.08,Majority white
371830532051,5.335,2.06,3.134,3.064,69.058,22.654,15.276,Majority white
371830532021,1.325,0.736,3.297,2.326,91.701,35.774,8.46,Majority white
371830530053,0.46,0,2.356,5.918,88.997,22.395,7.422,Majority white
371830534191,1.044,0.052,11.218,8.896,78.577,42.883,12.287,Majority white
371830534052,0.335,0.287,5.174,4.575,86.566,34.069,18.464,Majority white
371830534192,0,0,2.464,6.407,90.748,35.445,9.872,Majority white
371830535073,0,0,0,0,99.9,51.233,11.87,Majority white
371830537171,0.377,0,2.931,4.353,85.43,29.463,22.391,Majority white
370670025022,0,0,2.392,0.85,96.638,46.762,4.327,Majority white
370670025021,0,0,0,0,100.226,46.397,4.1,Majority white
370670039061,0,0,0.89,0,99.258,62.225,1.487,Majority white
370670039063,0,0,0.315,0.09,99.467,45.748,12.526,Majority white
370670027012,0,0,1.046,0,98.877,18.388,74.261,Majority Minority
370670027024,0,0,3.595,0.156,93.459,39.054,39.954,Majority white
371830521014,0.053,8.309,1.788,1.262,88.396,17.973,85.836,Majority Minority
371830540071,0,0,3.026,3.44,93.135,33.933,26.063,Majority white
371830540112,0,0,0.354,3.748,95.753,42.164,10.121,Majority white
371830540111,0.436,0,1.255,0.928,96.793,24.983,8.917,Majority white
371830532042,0,0,0.356,0,99.44,16.243,26.155,Majority white
371830534091,4.372,0,4.594,5.978,74.332,28.295,31.841,Majority white
371830532032,1.075,1.046,5.46,2.614,81.5,32.727,16.253,Majority white
371830534251,0.18,0.12,0.18,1.02,97.216,30.178,25.986,Majority white
370670026012,0,0,3.781,2.096,94.453,51.422,4.283,Majority white
370670027023,0,0,1.931,0,97.273,40.121,65.004,Majority white
370670038042,7.081,3.507,19.344,2.93,49.435,23.604,39.149,Majority white
370670032011,0,0,10.311,2.105,82.098,21.459,18.248,Majority white
370670032022,0,0,0,0,100.166,7.119,44.956,Majority white
370670028081,1.381,0.156,13.859,4.468,77.033,28.486,34.914,Majority white
371830540123,4.013,0,2.548,7.707,84.586,28.832,12.091,Majority white
371830540122,0,0,0,0,99.873,26.614,13.212,Majority white
371830540061,0,0,1.418,2.836,95.921,41.405,49.267,Majority white
371830527061,0.728,3.599,0.93,3.397,85.805,16.112,60.906,Majority white
371830505003,0.146,9.624,0.292,1.458,86.249,20.762,26.833,Majority white
371830534252,0,0,0,0,99.909,19.687,70.799,Majority Minority
371830536031,0.479,0.798,3.112,1.596,87.523,17.703,39.215,Majority white
371830534082,0.57,0,0,1.044,98.817,36.409,18.93,Majority white
371830534101,7.521,0,8.377,5.9,70.344,34.518,56.101,Majority white
371830538072,0.015,0.208,10.57,6.788,81.758,67.045,7.361,Majority white
371910018002,0.044,0,0,0,99.434,1.938,67.963,Majority white
370670040153,8.493,0.25,31.439,6.029,47.244,43.342,9.705,Majority white
370670031052,3.253,0,23.415,2.086,50.481,37.642,16.076,Majority white
370670031032,3.185,2.9,25.255,2.599,43.471,33.287,12.328,Majority white
371830527052,0,0,0,0,100.546,21.909,49.526,Majority white
371830520011,1.44,0.617,3.395,5.865,83.239,24.374,75.476,Majority Minority
371830538081,10.076,0.338,12.127,9.692,64.759,46.293,11.1,Majority white
371830538082,0.514,0,2.479,10.793,85.497,45.775,7.645,Majority white
371830535252,1.075,0,2.723,0.645,92.575,47.02,22.511,Majority white
371830535232,0.717,0.489,2.413,2.707,91.469,31.493,40.169,Majority white
370670040113,0,0,5.171,0.639,92.563,22.758,10.909,Majority white
370670040123,0.591,5.849,2.718,3.958,85.307,22.082,20.611,Majority white
370670032013,0.114,0,5.53,0.833,82.199,13.489,18.828,Majority white
370710327021,0.115,0.432,1.986,3.282,87.69,26.572,27.486,Majority white
370670040151,0.682,4.434,18.045,5.519,60.273,41.791,28.805,Majority white
370670040152,3.521,0.857,19.282,1.561,52.991,24.486,14.95,Majority white
371830508001,0,0,0,0,100.113,0.458,75.508,Majority Minority
371830509002,0,0.784,0,0.196,99.071,2.254,66.076,Majority white
371830511022,0.156,0,0.934,2.18,91.731,3.807,18.865,Majority white
371830527051,0.3,0.751,0.551,1.802,94.827,25.784,50.847,Majority white
371830527071,0,0,1.128,1.209,97.608,12.914,62.572,Majority white
371830534231,0.074,0,0.739,1.626,95.516,46.789,14.214,Majority white
371830534232,0,0,0,0.655,99.289,35.109,19.127,Majority white
371830535173,0,0,0,0,99.487,36.847,19.345,Majority white
370670040142,0.189,3.022,6.536,3.627,79.149,25.871,15.498,Majority white
370710329001,0,0,0,0,99.594,3.79,51.628,Majority white
370670038052,0.033,0.856,3.258,0.461,94.548,26.927,43.158,Majority white
370670033151,1.717,1.616,12.482,4.463,68.608,22.497,14.275,Majority white
370670033083,0,0,4.701,0.956,88.844,11.182,21.061,Majority white
370670033131,3.664,0.38,16.97,2.873,50.068,22.214,14.644,Majority white
370670035005,3.469,1.596,20.169,3.446,63.744,27.028,58.321,Majority white
371830527043,0,0,0,0.092,97.295,13.05,65.286,Majority white
370710329003,0,0,0,0,100.381,22.856,31.197,Majority white
370710329004,0,0,0,0,100.069,29.043,24.785,Majority white
371830540084,0,0,0,0,100.147,2.523,74.592,Majority Minority
371830527072,0.082,0,0.863,0.986,97.961,17.4,44.906,Majority white
371830524093,0.494,0,0,1.647,95.501,9.495,56.403,Majority white
371830540041,0,0,0,0.106,99.951,33.977,8.454,Majority white
371830540013,0,0,1.378,0,96.272,24.18,50.358,Majority white
371830535192,0,0,0,0,99.614,36.447,39.52,Majority white
371830537262,0,0,0.252,0.063,98.728,28.753,43.649,Majority white
371830537231,0,0,1.9,1.221,94.383,23.319,20.684,Majority white
371619610012,9.215,0,19.769,4.109,37.465,15.702,11.784,Majority white
371910007003,1.894,5.476,0.402,13.642,25.723,9.853,50.151,Majority white
370879201021,2.717,0.088,81.991,1.841,6.401,75.317,1.587,Majority white
370879213021,0.024,0,0.448,0.165,69.745,28.91,1.599,Majority white
370879201023,1.782,0.068,40.961,6.383,21.426,37.788,2.251,Majority white
371050307022,15.293,0.851,1.058,5.708,34.177,19.234,17.002,Majority white
371050307023,17.162,1.692,5.804,7.229,35.723,25.831,21.528,Majority white
371910019001,0.473,0.473,0,0.642,96.022,9.975,65.272,Majority white
370670013002,0,0,1.664,1.051,97.056,20.03,18.663,Majority white
370670038051,0,0,0,0.041,99.977,12.693,44.537,Majority white
370670030021,0.914,0,6.88,1.655,89.481,31.08,85.313,Majority Minority
370670039043,0,0.06,7.264,1.236,89.308,32.84,26.286,Majority white
370670039044,0.421,3.835,12.769,1.264,75.307,27.055,26.148,Majority white
370670040121,0.037,0.11,4.667,1.507,91.36,27.914,15.616,Majority white
371830524012,1.357,0,2.578,3.166,86.837,6.367,11.082,Majority white
371830515022,0,0,0,0,99.934,40.18,4.551,Majority white
371830514003,0,0,0.593,0.445,98.575,45.359,5.522,Majority white
371830525042,0,0,0,0,99.701,33.293,7.823,Majority white
371830517003,0.475,0.712,2.406,1.559,90.768,36.398,6.958,Majority white
371830538071,3.753,0,6.609,11.45,76.667,46.3,15.798,Majority white
371830537122,0,0,2.771,5.321,92.066,56.494,6.57,Majority white
371830537141,0,0,0,0,99.505,29.632,10.742,Majority white
370670040124,0.095,0.76,5.18,1.996,87.592,17.331,9.324,Majority white
370670030031,1.508,1.196,25.922,5.72,56.556,41.616,33.042,Majority white
370670030032,2.169,1.015,21.44,3.124,54.59,30.582,21.375,Majority white
370670031062,9.933,1.629,29.523,4.594,25.018,33.104,7.713,Majority white
370670039032,0,0,0,0.055,99.862,17.083,62.692,Majority white
370670033082,0.046,0,5.668,0.686,87.335,15.085,17.828,Majority white
371830525052,0,0.12,0.241,1.807,97.501,33.866,29.819,Majority white
371830526022,0.081,0,1.949,1.462,95.821,41.441,10.655,Majority white
371830527011,0,0,2.291,1.175,96.102,45.878,21.394,Majority white
371830527062,0.371,12.23,1.005,3.123,78.45,23.558,63.785,Majority white
371830537132,0,0,2.569,1.511,95.819,42.536,38.456,Majority white
371830537222,0,0,1.412,0.188,98.179,35.623,11.174,Majority white
371830537143,0,0,0,0,99.283,24.762,28.269,Majority white
371830540151,1.203,0,5.132,7.82,84.344,26.168,60.577,Majority white
371830540182,0.072,0,1.224,1.873,96.365,22.519,65.78,Majority white
371070101004,2.579,20.451,0.801,6.199,27.061,26.538,58.768,Majority white
371070102002,3.468,30.199,1.205,18.264,19.029,34.158,93.333,Majority Minority
370670037011,0,0,0.078,0,99.809,12.231,67.117,Majority white
370670003021,0,0,0,0,99.813,6.046,87.828,Majority Minority
370670022002,0,0,0,0,100.086,3.982,21.711,Majority white
370670032023,3.454,0.699,14.502,4.005,66.623,20.413,21.552,Majority white
370670039082,0.286,0.086,10.675,2.204,83.965,45.84,8.14,Majority white
370670027013,0.044,3.724,4.25,1.534,88.905,46.962,51.163,Majority white
371830521012,0,0,4.633,1.205,94.14,26.644,86.824,Majority Minority
371830528022,0,0,0.518,0,99.858,15.232,59.985,Majority white
371830528015,0,0,0,0,99.793,8.328,55.136,Majority white
371830541121,16.146,1.791,2.723,4.299,49.894,17.629,58.875,Majority white
371830541111,7.769,2.014,12.951,13.934,42.832,26.072,44.154,Majority white
371070114003,14.599,14.829,0.593,6.256,20.119,23.698,15.391,Majority white
371070109001,1.432,7.384,0.038,3.504,67.905,24.031,62.25,Majority white
371070110011,3.373,21.419,0.32,11.306,16.471,20.271,31.335,Majority white
371070103002,0.903,18.96,0,2.627,76.58,17.474,90.318,Majority Minority
371070105002,2.272,0.511,0.026,7.124,57.142,7.047,91.697,Majority Minority
371570411004,10.798,1.312,42.022,5.099,29.715,39.017,14.589,Majority white
371570413003,9.061,7.92,25.206,2.65,24.084,29.364,47.362,Majority white
371539703001,31.261,1.91,0.541,2.568,53.188,30.089,31.259,Majority white
371190019211,0.105,0.909,7.274,4.476,86.835,46.792,65.892,Majority white
371190044002,0,0,8.788,0.479,90.202,31.567,92.579,Majority Minority
371190030131,0,0,1.541,0.366,96.295,26.595,16.105,Majority white
371190057101,0.476,0.333,5.19,5.714,88.044,38.544,51.861,Majority white
371190058462,0,0,0.629,0.594,98.105,21.619,17.32,Majority white
371190042003,0,0,0,0,99.535,9.586,78.447,Majority Minority
371190030081,0,0,2.675,0.439,96.929,48.372,7.494,Majority white
370079201003,24.961,1.271,21.422,9.346,33.08,33.9,67.895,Majority white
371439202020,0,0,0,0,0,0,,Majority white
371439201020,0,0,0,0,0,0,,Majority white
371190030152,0,0,5.149,0.723,94.004,54.31,8.541,Majority white
371190058151,0.169,0.232,6.127,2.155,88.46,29.116,13.598,Majority white
371199801001,2.533,0.204,2.592,3.028,85.56,12.448,,Majority white
371190012003,0.042,0.17,0.127,0.68,98.433,38.924,7.896,Majority white
371190056161,5.01,1.13,37.479,9.6,40.123,52.566,62.294,Majority white
371190049001,0,0,0,0,100.119,1.327,89.316,Majority Minority
371190057131,3.502,0.171,9.603,9.969,67.515,34.07,16.477,Majority white
371190024001,0,0,0,0,99.992,34.871,14.613,Majority white
371190060081,0.295,0,7.59,4.532,78.367,31.776,40.461,Majority white
371539704004,19.028,1.376,0.805,3.524,72.754,34.036,38.197,Majority white
371190039021,0.41,0,0.717,1.843,95.635,36.111,89.304,Majority Minority
371190048002,0,0,0,0,98.887,20.197,88.737,Majority Minority
371190058332,0,0,5.782,2.674,90.138,37.38,9.919,Majority white
371190058321,0.03,0.331,7.498,1.686,88.982,39.32,18.82,Majority white
371190058172,0,0.066,3.915,3.422,90.185,34.116,14.416,Majority white
371190019201,0,0,1.741,2.959,95.051,30.04,71.723,Majority Minority
371190030061,0,0,0.347,0,99.44,53.768,2.936,Majority white
371190058262,1.779,1.578,1.779,3.223,90.206,19.665,30.916,Majority white
371190012001,0,0,0.557,0.697,98.801,43.153,56.005,Majority white
371190059081,6.972,1.114,26.466,17.71,28.53,50.898,23.561,Majority white
371190052001,0.443,0.775,0.221,0.775,97.646,11.588,87.961,Majority Minority
371190016032,0,0,0,1.206,100.612,40.239,68.347,Majority white
371190055222,0,0,0,0,100.14,31.196,77.747,Majority Minority
371190058241,5.189,1.171,8.421,3.81,78.812,24.08,73.732,Majority Minority
371190058281,0,0,2.659,0,97.45,52.193,5.563,Majority white
371190042002,0,0,0,0,99.892,39.386,83.311,Majority Minority
371190058342,1.301,0,10.339,8.604,79.53,33.989,24.419,Majority white
371190058341,3.597,0.434,3.639,8.021,81.494,30.512,22.971,Majority white
371190064033,3.698,1.825,6.366,14.206,62.393,38.34,2.987,Majority white
371190056041,0.772,3.008,7.954,2.117,85.124,38.756,52.51,Majority white
371190016092,0,0,0.268,1.472,94.904,34.386,70.429,Majority Minority
371190030062,0,0,1.768,0.126,97.917,42.137,20.968,Majority white
371190057142,4.98,0.608,13.431,15.754,48.243,33.523,12.562,Majority white
371190040001,0,0,0.097,0.876,99.285,26.095,78.466,Majority Minority
371190058471,0,0,17.557,7.303,74.366,63.242,12.622,Majority white
371830542183,5.845,16.258,14.539,7.785,47.423,49.101,26.416,Majority white
371830542223,5.673,0,10.025,8.079,67.621,24.939,23.88,Majority white
371830540191,0.13,0,0.65,0.39,98.672,30.182,9.302,Majority white
371830542182,1.052,0,0.301,3.983,92.953,18.986,62.308,Majority white
371830540192,0.109,0,2.393,1.015,94.297,27.211,17.721,Majority white
371830534113,3.059,0.481,3.584,6.25,84.661,36.583,25.971,Majority white
371830534172,14.731,0.336,16.495,13.04,43.21,34.393,23.793,Majority white
371830536163,0.403,0,0.05,1.412,94.357,23.798,25.432,Majority white
371830543051,7.52,6.528,8.963,14.229,47.782,28.522,47.598,Majority white
371830542121,3.055,0,4.852,1.917,86.92,31.256,21.188,Majority white
371830541064,1.57,0.959,4.761,9.47,68.455,18.572,77.623,Majority Minority
371830528113,2.9,8.127,2.678,8.459,75.118,30.082,81.918,Majority Minority
371830528131,12.802,6.512,17.648,24.871,20.247,37.696,34.314,Majority white
371830543031,14.752,8.055,7.141,8.167,27.795,20.274,57.584,Majority white
371830543062,12.09,4.954,7.035,3.471,40.578,16.461,54.325,Majority white
371830536131,2.031,1.647,1.098,1.867,92.721,25.1,41.053,Majority white
371830528114,13.001,11.99,15.121,16.944,33.373,31.572,79.823,Majority Minority
371830536121,3.131,1.596,2.333,2.762,88.762,31.442,86.592,Majority Minority
371830528122,5.881,0.832,3.606,6.047,63.395,30.711,24.803,Majority white
371830534153,3.049,1.143,2.719,2.338,83.09,19.255,34.376,Majority white
371830536133,0,0,0.843,0.562,98.261,25.52,29.232,Majority white
371830545023,2.127,0.262,2.25,5.07,84.696,14.642,59.54,Majority white
371830535223,1.23,10.668,3.843,3.044,80.336,40.303,63.797,Majority white
371830531142,3.777,1.36,0.076,10.197,81.199,21.2,20.105,Majority white
371830536202,0,0,0,0,100.235,19.331,55.002,Majority white
371830530095,10.992,7.814,14.718,7.179,52.72,44.79,40.06,Majority white
371830530062,1.813,0,21.57,15.117,59.855,60.286,7.047,Majority white
371830531123,10.573,0.385,0.105,1.645,62.63,23.302,18.079,Majority white
371830531144,6.82,0.605,0.132,4.497,71.491,21.378,10.718,Majority white
371830531151,4.076,1.275,0.323,0,44.031,8.488,10.517,Majority white
371830531153,9.612,2.8,0.598,0,60.884,16.924,30.052,Majority white
371830534171,1.654,0,2.529,5.252,84.33,14.503,27.752,Majority white
371950013012,2.691,16.551,0.031,0.643,33.9,14.191,41.117,Majority white
371950014012,3.073,16.353,0.085,2.022,39.399,20.929,16.73,Majority white
371950006022,0.594,15.196,0.066,1.633,42.964,17.662,32.507,Majority white
371950013011,4.014,12.25,0.062,2.454,40.727,16.96,29.61,Majority white
371950014021,5.408,7.301,0.176,2.223,49.99,14.429,54.085,Majority white
371950006011,0,0.368,0,0,97.431,22.156,49.311,Majority white
371950015022,6.391,9.898,2.609,3.642,32.202,19.655,19.313,Majority white
371950015012,7.415,8.343,0.873,0.707,40.211,14.402,21.996,Majority white
371950013022,3.378,10.494,0.381,2.82,36.507,11.367,56.529,Majority white
371950004012,0,0,0,0,99.477,3.847,87.021,Majority Minority
371950004022,0.143,15.171,0,11.463,52.538,17.413,49.34,Majority white
371950013013,2.026,5.498,0.116,5.864,45.372,11.433,64.878,Majority white
371950015021,5.824,14.568,0.329,10.186,34.807,19.967,31.121,Majority white
371830536082,4.619,0,7.35,11.026,73.773,33.582,67.197,Majority white
371830528073,0.615,0.751,1.571,2.186,90.913,21.197,79.219,Majority Minority
371830534151,0,0,0,0,99.21,19.099,19.763,Majority white
371830530102,1.176,0.108,13.226,15.902,55.254,44.95,14.859,Majority white
371830542142,10.136,5.207,7.669,7.258,26.01,17.244,13.857,Majority white
371830536142,0.083,0,1.583,1.75,93.989,25.34,34.841,Majority white
371830534281,33.389,5.656,7.509,17.968,26.074,48.548,13.059,Majority white
371830542224,1.823,0.365,4.982,0.851,92.347,23.64,12.775,Majority white
371830534261,6.681,4.967,11.598,9.139,57.194,38.138,64.536,Majority white
371830501002,0,0,0,0,99.91,0,27.65,Majority white
371830528141,16.009,0,14.699,5.868,46.261,25.213,47.857,Majority white
371830542172,3.443,9.904,17.796,5.085,62.816,43.449,21.429,Majority white
371830545014,0,0,5.262,0.911,91.175,22.825,56.384,Majority white
371830528103,1.265,0,9.16,4.941,81.532,27.525,82.343,Majority Minority
371830536173,10.215,0.11,3.405,3.24,81.606,43.134,48.16,Majority white
371830536141,3.251,0,2.34,5.721,86.074,29.017,25.838,Majority white
371830536172,10.733,0,8.123,11.363,63.971,42.412,55.87,Majority white
371830536032,2.984,0,3.159,5.993,75.853,18.442,46.692,Majority white
371830542122,0,0,0.545,1.135,97.232,12.575,25.566,Majority white
371830529032,0.888,0.247,9.369,6.575,73.078,30.786,24.377,Majority white
371830542032,1.86,0.785,7.429,8.302,76.629,37.216,12.685,Majority white
371830543041,14.534,2.071,8.641,7.349,35.95,18.29,34.578,Majority white
371830543063,14.338,9.348,7.189,12.712,34.101,26.019,40.667,Majority white
371830521023,3.299,4.61,2.385,3.339,85.095,25.539,88.35,Majority Minority
371830545024,2.392,9.074,3.236,4.783,80.752,21.431,49.912,Majority white
371830545011,0,0,0.813,1.393,97.427,9.857,19.2,Majority white
371830536091,9.183,5.703,6.66,14.262,52.211,37.953,52.208,Majority white
371830541061,2.175,0,1.946,1.03,84.156,24.655,72.662,Majority Minority
371830541151,0.298,0,3.637,3.34,88.951,23.379,54.933,Majority white
371830537243,4.03,0.115,5.918,6.471,77.324,24.565,19.389,Majority white
371830530063,0,0.828,2.506,8.14,82.896,37.594,7.46,Majority white
371830530092,3.787,17.475,12.736,14.78,49.289,47.746,21.322,Majority white
371830531121,0.301,0,0,0.09,96.692,21.628,23.716,Majority white
371830541172,0.085,2.906,1.624,5.299,90.165,29.286,60.885,Majority white
371830529052,8.221,7.422,5.309,2.247,64.422,33.373,16.896,Majority white
371830531143,7.177,3.623,0.318,2.226,56.723,17.975,11.998,Majority white
371830528102,4.6,0,4.104,1.557,84.351,21.363,78.052,Majority Minority
371830525081,0,0.583,3.565,4.083,89.892,54.153,23.676,Majority white
371830532063,7.068,0.439,0.329,2.59,51.366,9.466,21.631,Majority white
371830539013,14.613,0.429,24.129,11.667,37.768,43.111,15.323,Majority white
371830530112,0.101,1.42,26.577,6.898,51.733,51.699,35.991,Majority white
371830530113,0.67,0,3.149,1.608,94.474,27.851,26.705,Majority white
371830523052,2.643,1.766,8.482,4.538,70.926,19.709,30.909,Majority white
371830534311,3.689,2.566,11.709,11.087,68.891,30.928,30.049,Majority white
371830541173,0.288,0,0,0.192,99.684,17.271,55.581,Majority white
371830536152,4.295,0.56,8.428,14.264,65.483,36.076,44.433,Majority white
371830536113,0.502,1.606,5.018,2.108,90.43,25.014,60.87,Majority white
371830540202,2.64,0.06,4.02,7.95,64.77,30.67,13.593,Majority white
371830542123,1.518,6.831,4.5,1.464,84.2,22.151,44.747,Majority white
371830527074,0.054,0,0,0.977,97.356,17.492,58.085,Majority white
371830537242,1.189,0,2.294,6.626,88.606,38.88,24.986,Majority white
371830537272,0.1,0,8.922,4.962,82.703,52.829,11.983,Majority white
371830541163,0,0,0.649,1.838,91.601,13.759,72.395,Majority Minority
371830530052,3.43,0,13.157,18.472,61.485,53.154,5.052,Majority white
371830539022,15.799,0.51,22.434,20.048,30.478,56.728,10.439,Majority white
371830541152,5.269,0.021,4.369,5.333,59.115,19.035,36.245,Majority white
371830530032,0,0,4.862,3.566,90.225,26.401,29.894,Majority white
371830523032,0,0,0,0,99.455,28.043,28.417,Majority white
371830543042,11.137,6.18,6.737,6.482,41.911,20.196,35.733,Majority white
371830536111,1.764,0,0.118,1.882,94.102,18.99,66.558,Majority white
371830524071,0,0,0.327,3.143,95.469,33.933,35.814,Majority white
371830521022,1.322,3.687,4.105,6.748,79.657,24.605,85.955,Majority Minority
371830531131,3.092,0,0,3.211,84.743,30.044,22.517,Majority white
371830532091,9.037,0.784,8.067,4.439,49.374,34.125,18.534,Majority white
371830531091,6.893,2.636,0.327,0.321,48.94,15.67,16.21,Majority white
371830528101,0,0,0.394,0.613,94.761,29.276,60.428,Majority white
371830537192,0,0,0,0,99.517,31.435,12.234,Majority white
371830523042,0,0,0.331,2.647,97.626,24.526,29.052,Majority white
371830503003,0,0,0,0,99.796,0,17.682,Majority white
371830537281,0,0,0,0,100.998,30.133,45.234,Majority white
371830543052,2.347,0.696,0.895,2.227,82.566,18.094,43.225,Majority white
371830542133,0,0,0.074,0,97.32,21.265,25.259,Majority white
371830534283,9.179,6.342,12.807,7.962,56.491,41.721,24.818,Majority white
371830542151,17.623,2.01,11.001,8.302,43.699,23.083,46.545,Majority white
371830536182,19.011,7.393,8.94,6.148,56.92,44.213,62.642,Majority white
371830542191,14.625,0.267,6.192,2.776,73.979,17.573,7.673,Majority white
371830543032,15.794,5.634,9.093,10.235,24.866,21.847,27.221,Majority white
371419201052,4.483,5.784,0.698,0.042,52.446,13.533,3.768,Majority white
371419201051,13.442,15.136,0.357,0.39,63.108,17.494,21.186,Majority white
371419201061,0,4.099,0.389,0.006,13.918,3.001,2.648,Majority white
371419201043,7.669,7.152,5.788,1.325,40.411,13.37,4.103,Majority white
371419201042,4.506,3.164,4.738,0.392,66.726,17.434,4.615,Majority white
371419202032,17.75,60.619,1.763,5.559,9.01,40.715,9.277,Majority white
371419201041,0.24,7.524,0.48,0.09,89.863,18.431,4.808,Majority white
371419204012,33.6,21.331,1.853,1.53,19.088,23.478,36.255,Majority white
371419204033,29.019,23.654,5.838,0.031,22.189,30.012,16.03,Majority white
371419202013,7.616,3.6,0.597,0,77.861,15.264,3.348,Majority white
370710317061,10.509,0.529,38.508,31.517,15.841,57.438,14.003,Majority white
370710303013,10.695,1.598,26.504,8.272,24.823,29.944,3.386,Majority white
370710324061,6.382,0.771,16.48,10.144,42.995,36.836,6.671,Majority white
370710322012,1.057,0.073,5.101,5.539,86.941,29.369,20.257,Majority white
370710322011,0.101,0.505,2.66,2.155,88.774,35.89,9.961,Majority white
370710305031,9.129,1.854,19.262,9.35,24.519,27.788,8.498,Majority white
370710305042,11.546,1.647,18.91,9.36,24.349,22.999,7.122,Majority white
370710304031,6.627,1.363,34,3.887,27.402,32.606,7.629,Majority white
370710305041,13.297,0.277,13.065,11.394,27.032,23.151,6.221,Majority white
370710324062,7.674,1.605,12.274,8.656,44.233,24.447,15.615,Majority white
370710325102,11.041,2.934,19.844,13.229,26.362,40.487,9.435,Majority white
370710333131,0.377,0,1.814,3.582,88.059,20.344,16.674,Majority white
370710328013,0.295,0.098,1.083,0.492,95.147,7.65,43.358,Majority white
370710319011,0,0,0,0,99.779,0.177,45.47,Majority white
370710313032,0.042,0,0,0,100.425,20.796,38.942,Majority white
370710313031,1.633,0,5.661,6.451,77.307,39.505,41.19,Majority white
370710312041,0,0,2.457,1.303,92.585,25.691,18.797,Majority white
370710309013,0.184,0.092,7.804,5.555,85.342,26.361,24.808,Majority white
370710304041,7.01,5.184,19.354,6.686,40.944,26.26,32.683,Majority white
370710309023,7.849,5.593,22.773,4.771,51.35,39.853,37.784,Majority white
370710305032,11.841,0.06,10.756,12.841,32.21,22.626,11.392,Majority white
370710303023,9.583,1.153,30.944,9.413,25.863,40.335,3.633,Majority white
370710335021,10.304,0.713,27.054,9.13,44.13,36.338,9.965,Majority white
370710308024,5.812,3.201,26.821,5.718,29.058,29.538,23.954,Majority white
370710325083,7.581,5.284,13.033,12.455,50.453,37.688,15.348,Majority white
370710325101,1.862,0.395,10.855,15.089,47.908,42.63,6.395,Majority white
370710310061,2.153,2.247,17.13,4.086,69.306,31.248,12.939,Majority white
370710301061,7.155,1.506,25.562,11.2,35.221,44.244,30.475,Majority white
370710322021,1.542,2.313,4.258,3.488,80.066,24.531,12.164,Majority white
370710324031,3.931,3.879,24.024,17.987,43.002,45.975,6.635,Majority white
370710313041,2.465,1.47,34.79,2.595,54.856,49.313,22.222,Majority white
370710313042,0.619,0.33,5.362,1.237,91.409,29.965,9.865,Majority white
370710304032,1.87,0.482,25.469,3.405,39.978,31.008,8.668,Majority white
370710304013,8.461,0.389,29.056,5.31,38.547,36.699,7.27,Majority white
370710301051,0.427,1.227,13.929,3.362,76.851,40.837,25.54,Majority white
370710302091,1.058,0,17.436,4.195,67.74,34.553,5.791,Majority white
370710302092,11.413,0.763,28.655,10.945,28.159,42.881,4.509,Majority white
370710335011,9.135,2.016,22.302,9.608,49.253,47.671,3.846,Majority white
370710324043,0.12,0,10.919,9.199,77.513,42.339,19.418,Majority white
370710317043,7.616,10.985,25.146,9.827,34.446,51.061,9.547,Majority white
370710328021,0.35,0.49,3.43,2.625,92.01,22.026,44.989,Majority white
370710328022,1.69,0,2.884,7.557,85.612,22.185,26.385,Majority white
370710304042,5.058,1.757,19.184,8.287,51.925,27.457,14,Majority white
370710309021,0,0,4.311,2.135,93.353,26.305,44.865,Majority white
370710302071,7.785,3.023,45.042,7.498,31.891,54.302,3.794,Majority white
370710335013,7.071,0,6.452,5.038,78.663,26.692,17.532,Majority white
370710302061,12.244,9.839,22.905,9.519,39.678,50.258,30.14,Majority white
370710302062,11.683,6.948,26.477,11.545,38.834,40.699,31.158,Majority white
